transaction_id,date,amount,location,category,fraud_type,is_fraud
39577,2020-07-13,886238.32,10,8,2,0
39578,2022-08-28,331323.26,14,3,2,0
39579,2025-01-22,891882.2,13,5,2,0
39580,2020-04-13,211576.38,19,8,2,0
39581,2023-12-26,168498.06,9,1,3,1
39582,2021-04-17,619613.24,19,8,2,0
39583,2021-10-01,904827.97,10,0,0,1
39584,2022-11-08,491958.23,2,1,2,0
39585,2021-06-03,91642.66,6,0,2,0
39586,2025-02-28,871583.06,13,9,3,1
39587,2023-11-17,502567.73,7,0,0,1
39588,2024-10-19,510283.73,12,8,2,0
39589,2024-08-06,223852.94,19,7,2,0
39590,2024-06-22,206609.64,19,7,3,1
39591,2024-09-10,613756.13,18,2,1,1
39592,2020-04-21,436320.54,4,3,2,0
39593,2024-08-26,156321.59,11,8,2,0
39594,2021-08-23,977475.92,0,3,1,1
39595,2022-05-18,56267.19,8,4,1,1
39596,2023-12-19,52964.51,19,2,2,0
39597,2021-08-04,978825.32,14,1,2,0
39598,2023-02-25,229206.12,11,1,2,0
39599,2024-06-09,23933.79,7,3,1,1
39600,2025-02-03,403546.19,13,4,1,1
39601,2021-05-14,226439.13,3,5,1,1
39602,2023-12-01,807761.69,11,7,2,0
39603,2023-01-06,260930.45,3,3,1,1
39604,2021-05-04,819006.25,18,3,2,0
39605,2025-04-12,535476.28,8,8,1,1
39606,2021-01-05,806988.61,9,7,2,0
39607,2020-10-25,617781.02,18,7,0,1
39608,2024-01-30,758247.93,0,5,0,1
39609,2021-04-24,464418.23,14,5,2,0
39610,2021-05-05,426894.26,9,2,2,0
39611,2022-05-09,459788.23,0,7,2,0
39612,2024-09-06,745827.61,2,8,3,1
39613,2020-12-01,447936.8,0,3,0,1
39614,2025-03-19,298901.99,0,1,2,0
39615,2022-05-28,812514.88,5,7,2,0
39616,2022-10-17,420673.4,4,3,0,1
39617,2025-08-26,452585.53,12,9,2,0
39618,2023-05-11,91453.07,3,7,1,1
39619,2020-12-11,372814.22,2,6,2,0
39620,2023-04-22,824320.82,15,8,3,1
39621,2023-05-01,671161.15,7,0,1,1
39622,2024-07-06,140401.81,0,5,3,1
39623,2025-10-11,474383.05,0,8,1,1
39624,2025-11-08,926220.44,4,8,3,1
39625,2024-03-28,238762.81,6,9,3,1
39626,2024-01-06,826848.94,13,9,2,0
39627,2022-12-29,568576.8,2,6,0,1
39628,2021-09-03,363263.7,3,4,2,0
39629,2025-07-04,971805.56,0,3,0,1
39630,2025-06-04,723889.06,3,8,3,1
39631,2025-02-18,324102.98,3,3,2,0
39632,2025-01-18,202867.53,7,2,2,0
39633,2023-04-08,879582.03,11,4,3,1
39634,2023-01-24,595524.83,16,7,2,0
39635,2021-05-20,46233.39,4,6,0,1
39636,2021-05-11,433532.95,4,0,2,0
39637,2021-11-12,449246.91,6,8,1,1
39638,2021-12-14,777688.6,3,9,2,0
39639,2021-02-01,245990.26,5,4,2,0
39640,2021-11-18,463256.77,10,4,3,1
39641,2025-11-24,88840.55,11,1,1,1
39642,2020-12-08,132469.49,15,5,2,0
39643,2023-02-24,796029.12,2,9,0,1
39644,2021-05-16,528459.34,1,8,1,1
39645,2023-05-09,392161.08,17,1,2,0
39646,2025-03-24,273587.93,1,8,1,1
39647,2024-09-27,963994.2,3,2,2,0
39648,2024-01-05,473504.87,9,4,1,1
39649,2023-07-30,567871.91,2,0,2,0
39650,2024-07-02,984526.79,19,4,1,1
39651,2021-05-23,755367.63,11,0,0,1
39652,2021-01-08,383960.16,16,5,0,1
39653,2024-10-22,560913.15,1,4,1,1
39654,2024-07-12,401301.29,15,4,2,0
39655,2020-03-20,558194.34,2,1,0,1
39656,2022-03-10,650367.42,4,3,2,0
39657,2025-09-18,975589.2,14,9,2,0
39658,2023-04-05,734336.03,7,9,0,1
39659,2025-07-29,700146.53,0,8,3,1
39660,2020-11-04,105762.57,9,7,3,1
39661,2020-04-15,326126.61,15,0,1,1
39662,2025-01-25,287909.29,14,1,0,1
39663,2022-05-06,109596.04,5,5,2,0
39664,2025-03-16,873117.74,4,7,2,0
39665,2022-05-31,815100.94,5,8,2,0
39666,2024-07-02,792318.79,17,7,2,0
39667,2020-09-25,184804.82,16,8,0,1
39668,2022-07-12,603710.72,17,0,2,0
39669,2025-04-10,532084.62,1,0,3,1
39670,2025-07-07,616416.5,19,3,2,0
39671,2020-11-05,789394.93,16,6,3,1
39672,2021-09-06,102976.37,0,0,3,1
39673,2020-03-28,199196.5,5,7,2,0
39674,2024-04-26,288452.41,1,4,2,0
39675,2025-05-27,475879.39,7,1,3,1
39676,2023-02-25,589867.82,12,3,2,0
39677,2024-09-21,312140.16,13,3,1,1
39678,2021-06-13,118633.4,10,2,1,1
39679,2020-12-04,512203.12,12,0,2,0
39680,2020-07-21,68868.32,11,9,2,0
39681,2022-09-03,370012.09,16,1,0,1
39682,2025-04-10,53705.21,15,3,2,0
39683,2021-03-16,226614.16,10,5,0,1
39684,2025-11-02,119046.45,2,2,2,0
39685,2022-06-01,451892.6,3,1,2,0
39686,2024-12-02,243011.64,10,2,1,1
39687,2024-11-04,64170.01,19,4,2,0
39688,2022-11-09,305167.09,7,9,0,1
39689,2021-12-02,893748.56,0,6,2,0
39690,2023-08-07,843973.63,13,7,1,1
39691,2025-10-08,883999.68,13,0,0,1
39692,2021-04-05,397683.88,9,2,0,1
39693,2024-03-02,880034.46,17,5,2,0
39694,2023-12-25,951990.58,8,4,2,0
39695,2021-06-17,958464.0,3,7,0,1
39696,2022-02-16,132980.03,12,5,2,0
39697,2021-07-10,825291.67,15,6,3,1
39698,2021-06-07,343157.06,17,9,1,1
39699,2020-07-17,455252.54,5,8,2,0
39700,2023-05-20,659031.49,6,1,3,1
39701,2020-07-13,760075.64,2,2,2,0
39702,2020-12-12,900806.03,7,3,2,0
39703,2021-11-07,958231.42,11,4,2,0
39704,2022-02-28,772286.71,15,9,1,1
39705,2023-05-27,247835.81,14,3,1,1
39706,2023-05-01,513320.15,17,9,2,0
39707,2023-10-26,352229.15,15,2,2,0
39708,2025-08-26,866434.12,14,0,3,1
39709,2021-03-29,500338.89,18,1,2,0
39710,2021-06-25,857982.25,6,8,3,1
39711,2023-11-04,974499.97,16,3,2,0
39712,2024-09-03,294755.44,13,2,0,1
39713,2023-11-05,38933.62,12,7,2,0
39714,2025-01-21,222179.1,8,1,2,0
39715,2023-02-12,643348.73,16,5,1,1
39716,2025-07-30,811002.04,7,6,2,0
39717,2024-10-19,750922.03,14,2,2,0
39718,2020-11-07,804935.21,14,4,2,0
39719,2022-09-28,925372.54,16,8,1,1
39720,2025-11-27,232139.21,19,6,2,0
39721,2023-10-19,59546.62,0,8,2,0
39722,2021-04-29,335084.88,5,9,2,0
39723,2025-02-24,855256.98,13,7,2,0
39724,2020-09-01,730543.51,5,8,2,0
39725,2023-08-14,42689.36,14,0,3,1
39726,2022-11-13,163121.5,0,7,1,1
39727,2023-12-18,930409.59,6,7,2,0
39728,2021-03-07,501218.54,7,6,0,1
39729,2024-03-17,643700.67,1,5,3,1
39730,2020-03-02,103317.2,19,8,0,1
39731,2025-12-27,581024.89,15,2,3,1
39732,2021-11-22,847677.62,4,2,0,1
39733,2023-04-16,903412.23,2,4,0,1
39734,2022-12-27,456063.35,16,7,2,0
39735,2024-09-14,591004.0,8,2,1,1
39736,2022-02-08,732499.66,15,9,2,0
39737,2021-10-23,404991.81,5,3,0,1
39738,2021-08-21,299292.83,19,0,2,0
39739,2022-09-20,98124.86,8,1,2,0
39740,2022-02-12,203471.99,5,5,1,1
39741,2024-09-28,982852.12,0,3,2,0
39742,2021-08-20,872451.62,19,9,1,1
39743,2025-03-22,352968.19,10,2,2,0
39744,2025-06-24,831970.92,18,8,1,1
39745,2021-01-27,767136.54,5,0,0,1
39746,2020-11-25,967842.43,12,2,0,1
39747,2020-08-10,49020.31,13,1,2,0
39748,2024-03-24,583215.76,8,5,2,0
39749,2025-05-10,703774.91,16,9,0,1
39750,2024-02-21,831128.75,9,1,0,1
39751,2020-04-30,804650.0,12,0,1,1
39752,2024-10-15,283886.85,7,8,2,0
39753,2024-02-13,706523.06,8,7,3,1
39754,2021-11-22,811596.81,1,3,3,1
39755,2022-07-24,520727.94,7,1,2,0
39756,2025-04-07,506031.6,18,6,2,0
39757,2021-05-16,446761.35,19,6,0,1
39758,2020-08-09,215725.67,17,8,1,1
39759,2020-05-03,835155.16,12,6,1,1
39760,2023-06-27,507228.31,7,9,1,1
39761,2023-01-05,143303.6,19,3,2,0
39762,2020-02-17,915086.48,1,4,2,0
39763,2022-06-27,846369.42,5,5,2,0
39764,2021-12-04,428566.17,2,1,2,0
39765,2023-10-13,783972.28,5,2,0,1
39766,2025-06-25,174537.48,3,6,3,1
39767,2022-11-13,972156.38,7,8,2,0
39768,2024-06-06,94352.26,13,3,1,1
39769,2025-06-30,882912.05,7,5,3,1
39770,2023-07-25,997918.31,8,4,2,0
39771,2025-05-27,297001.8,9,8,2,0
39772,2024-07-07,813733.36,18,3,2,0
39773,2024-07-26,914767.0,12,9,0,1
39774,2025-01-17,953021.71,10,3,2,0
39775,2020-10-17,723525.68,7,9,2,0
39776,2020-11-23,623863.3,16,1,3,1
39777,2021-05-09,113513.55,3,1,2,0
39778,2023-03-25,474520.98,8,6,2,0
39779,2025-10-10,400353.12,7,8,3,1
39780,2024-01-10,31729.11,6,6,2,0
39781,2021-03-06,292678.56,2,9,3,1
39782,2025-06-04,745859.43,17,3,1,1
39783,2022-03-20,311185.23,5,9,2,0
39784,2024-10-07,43215.99,19,6,1,1
39785,2024-07-17,772664.03,18,6,3,1
39786,2022-10-27,810294.87,4,3,0,1
39787,2024-12-17,36907.88,19,1,2,0
39788,2022-04-19,837628.18,2,8,2,0
39789,2022-01-10,798922.44,3,1,0,1
39790,2025-11-09,624761.98,19,5,0,1
39791,2021-04-15,54057.97,18,1,2,0
39792,2020-07-16,944554.16,19,6,2,0
39793,2023-02-11,109263.04,14,7,3,1
39794,2023-11-24,722194.36,1,4,2,0
39795,2025-05-08,766214.61,10,0,1,1
39796,2024-08-18,947619.91,11,5,3,1
39797,2025-11-26,948083.76,12,8,0,1
39798,2020-07-31,286041.76,12,3,2,0
39799,2025-04-24,239682.24,12,9,2,0
39800,2025-06-27,416884.21,18,4,2,0
39801,2023-05-31,936046.54,18,2,2,0
39802,2023-10-04,726744.96,2,8,0,1
39803,2020-11-14,912866.05,6,0,2,0
39804,2023-06-20,225457.65,14,1,3,1
39805,2022-02-28,77330.5,0,5,1,1
39806,2023-07-26,34525.91,7,9,3,1
39807,2021-09-12,80545.06,14,0,3,1
39808,2025-12-23,842681.22,5,7,0,1
39809,2024-08-30,873412.46,0,9,2,0
39810,2025-07-27,917966.16,6,4,0,1
39811,2023-04-03,414440.13,17,8,0,1
39812,2021-04-17,471247.56,18,4,2,0
39813,2021-01-01,198596.8,15,6,2,0
39814,2025-09-04,446717.56,9,3,3,1
39815,2025-02-25,164721.11,15,1,2,0
39816,2022-11-06,621619.21,2,1,2,0
39817,2021-09-27,26074.38,9,7,2,0
39818,2021-05-31,434007.44,3,7,1,1
39819,2023-12-01,984889.48,0,6,3,1
39820,2020-11-28,994487.48,13,1,2,0
39821,2023-08-06,775761.23,5,1,0,1
39822,2022-11-28,305879.88,4,2,2,0
39823,2023-02-09,206815.43,17,0,2,0
39824,2023-11-24,46002.48,10,5,2,0
39825,2025-05-17,424211.86,5,2,3,1
39826,2022-05-20,466025.79,12,5,2,0
39827,2022-10-05,89586.48,11,1,2,0
39828,2023-12-02,869168.63,1,3,3,1
39829,2021-01-03,653857.82,12,2,1,1
39830,2021-12-26,386149.32,12,3,1,1
39831,2022-05-13,856516.47,9,9,3,1
39832,2021-08-06,417857.84,9,2,2,0
39833,2023-10-30,849605.14,13,5,1,1
39834,2022-12-09,500689.32,3,5,0,1
39835,2020-01-12,639021.76,13,6,2,0
39836,2023-12-19,117921.06,17,2,1,1
39837,2021-10-11,265510.11,1,4,1,1
39838,2025-06-11,655621.32,16,3,2,0
39839,2020-01-09,416567.59,14,3,2,0
39840,2022-02-17,141729.88,13,0,0,1
39841,2021-07-11,162622.35,4,9,0,1
39842,2020-11-09,710810.98,10,0,2,0
39843,2025-01-11,687985.47,2,2,3,1
39844,2023-04-29,723734.48,19,7,0,1
39845,2023-10-22,724277.98,5,8,2,0
39846,2020-05-16,961545.62,5,0,1,1
39847,2023-12-31,970900.8,9,0,2,0
39848,2022-04-17,439590.18,19,8,1,1
39849,2023-02-01,779360.09,5,4,2,0
39850,2024-06-30,740110.16,17,8,2,0
39851,2024-03-02,181524.69,19,5,0,1
39852,2021-11-19,783707.02,8,8,0,1
39853,2024-01-03,845019.72,14,9,2,0
39854,2020-10-31,47336.15,15,3,2,0
39855,2024-08-02,529009.84,18,2,0,1
39856,2023-04-05,256586.1,6,5,1,1
39857,2025-06-19,934061.3,1,1,1,1
39858,2020-07-25,93314.28,14,2,2,0
39859,2023-07-13,662198.92,7,7,3,1
39860,2022-05-20,652389.18,13,2,2,0
39861,2022-08-14,129550.69,9,0,3,1
39862,2024-03-31,767557.3,12,7,0,1
39863,2025-06-07,278396.33,12,4,1,1
39864,2022-12-19,695401.19,10,2,2,0
39865,2021-07-16,257355.53,11,3,2,0
39866,2020-09-30,398288.15,14,2,3,1
39867,2022-01-14,336291.24,1,3,2,0
39868,2025-05-27,607882.08,6,9,3,1
39869,2021-03-01,625936.27,6,0,2,0
39870,2022-01-03,526230.82,13,6,2,0
39871,2022-03-23,157664.76,14,0,1,1
39872,2021-06-27,648915.77,6,8,3,1
39873,2020-09-11,246679.48,6,5,0,1
39874,2025-05-20,433451.71,8,6,2,0
39875,2021-05-15,985094.02,6,8,3,1
39876,2021-04-16,847019.78,5,7,2,0
39877,2023-10-19,282474.25,17,9,2,0
39878,2020-07-20,226333.03,7,2,2,0
39879,2022-02-16,572182.59,12,0,1,1
39880,2022-10-16,96318.32,3,6,3,1
39881,2021-06-20,485138.29,14,5,1,1
39882,2022-08-21,460552.79,6,0,2,0
39883,2024-01-22,994139.62,5,9,3,1
39884,2020-02-28,41362.68,9,8,3,1
39885,2023-04-17,877343.81,3,8,3,1
39886,2020-12-28,934902.31,16,1,1,1
39887,2022-05-30,651118.73,14,7,0,1
39888,2020-09-17,544941.18,15,5,2,0
39889,2025-02-14,152411.0,15,2,2,0
39890,2021-12-04,686184.68,18,1,2,0
39891,2021-07-25,747015.99,9,6,2,0
39892,2021-02-09,692996.64,8,1,2,0
39893,2023-07-28,88978.43,7,4,2,0
39894,2022-08-17,788512.62,11,7,3,1
39895,2025-05-18,236179.51,5,3,2,0
39896,2022-02-22,269836.21,12,1,3,1
39897,2022-06-18,397604.6,12,8,3,1
39898,2024-10-26,665369.74,6,0,2,0
39899,2022-05-20,569793.01,12,5,2,0
39900,2023-03-26,707024.93,13,3,1,1
39901,2022-04-12,662048.27,8,9,1,1
39902,2024-08-22,703974.33,18,2,2,0
39903,2025-09-20,304725.71,19,5,1,1
39904,2021-05-31,687965.52,4,4,1,1
39905,2023-07-18,798346.65,16,8,2,0
39906,2025-01-15,64715.53,17,9,2,0
39907,2020-10-10,941928.62,1,8,3,1
39908,2025-06-02,57623.49,1,9,3,1
39909,2024-08-11,757099.19,8,7,3,1
39910,2025-12-28,648788.36,6,3,0,1
39911,2024-11-10,324666.11,5,9,2,0
39912,2023-08-11,483225.87,16,1,1,1
39913,2023-01-07,918799.83,14,6,3,1
39914,2020-08-27,855072.47,6,8,2,0
39915,2025-07-06,371985.13,16,1,3,1
39916,2023-07-22,394408.63,11,7,0,1
39917,2023-03-17,222949.77,11,4,3,1
39918,2021-12-20,427825.8,15,8,2,0
39919,2022-06-03,658748.91,4,3,1,1
39920,2024-05-25,457314.14,16,5,1,1
39921,2024-11-25,727645.68,2,4,2,0
39922,2021-02-10,808910.63,9,0,1,1
39923,2024-04-13,326876.87,4,9,2,0
39924,2023-11-24,662090.53,9,1,2,0
39925,2025-02-01,548039.57,6,6,3,1
39926,2025-01-13,112053.23,8,5,2,0
39927,2023-03-25,296804.35,18,4,2,0
39928,2023-02-20,131252.05,15,2,2,0
39929,2022-06-28,805595.98,5,8,3,1
39930,2021-08-03,702767.37,11,4,0,1
39931,2021-08-03,804998.07,4,2,3,1
39932,2021-08-09,645066.13,4,6,0,1
39933,2023-02-14,523395.15,19,1,2,0
39934,2022-06-15,480711.65,9,4,3,1
39935,2024-02-17,342696.59,10,5,2,0
39936,2020-04-24,876980.38,18,0,2,0
39937,2024-10-11,471369.07,6,4,2,0
39938,2020-09-02,222206.55,14,4,1,1
39939,2021-10-05,749545.7,13,8,2,0
39940,2024-10-31,344107.03,1,4,1,1
39941,2023-10-15,231233.57,1,2,1,1
39942,2023-12-31,793142.86,11,9,3,1
39943,2021-01-20,452997.31,16,2,1,1
39944,2025-10-27,210985.18,7,0,0,1
39945,2022-10-08,675666.23,7,8,2,0
39946,2025-08-29,818777.79,9,6,0,1
39947,2022-01-27,405971.19,15,9,3,1
39948,2022-03-19,240539.15,18,2,0,1
39949,2020-02-09,34179.53,10,9,2,0
39950,2023-12-23,869523.88,1,9,0,1
39951,2023-09-18,453345.44,0,8,3,1
39952,2022-07-01,889196.6,0,8,3,1
39953,2023-04-22,707530.64,9,7,2,0
39954,2021-06-26,499454.24,17,1,0,1
39955,2023-11-22,701777.69,18,7,2,0
39956,2023-02-19,318020.22,10,7,2,0
39957,2021-12-21,205319.43,10,0,2,0
39958,2022-05-20,159156.07,18,7,2,0
39959,2025-08-24,918014.12,13,2,2,0
39960,2023-04-25,746836.77,10,0,1,1
39961,2021-12-08,936766.81,13,0,1,1
39962,2023-02-20,766139.71,12,9,2,0
39963,2021-01-23,392367.68,19,9,2,0
39964,2020-05-18,938547.56,6,4,1,1
39965,2022-01-01,592153.35,6,5,2,0
39966,2021-07-13,935789.06,10,0,2,0
39967,2020-12-09,219649.67,1,8,0,1
39968,2020-01-07,378871.65,3,7,0,1
39969,2025-01-15,381313.48,3,5,2,0
39970,2022-07-08,15650.46,1,0,2,0
39971,2025-01-08,694978.2,2,5,2,0
39972,2020-08-31,899005.36,14,4,2,0
39973,2025-08-13,918903.08,13,6,1,1
39974,2024-08-12,799056.21,17,6,0,1
39975,2021-03-20,261808.54,15,6,0,1
39976,2024-03-19,391199.32,10,4,2,0
39977,2024-05-12,337699.93,13,6,1,1
39978,2023-02-21,454847.64,16,8,1,1
39979,2024-12-08,461325.74,9,8,0,1
39980,2025-06-05,891607.99,5,4,3,1
39981,2020-03-17,113650.11,6,7,1,1
39982,2021-06-19,759793.35,15,6,2,0
39983,2021-01-15,578604.03,14,4,2,0
39984,2023-08-17,690911.08,5,8,2,0
39985,2022-01-07,894515.68,9,5,0,1
39986,2024-05-06,941763.53,9,0,1,1
39987,2020-06-17,20348.56,18,0,2,0
39988,2024-07-13,855306.35,10,3,1,1
39989,2021-10-28,189774.62,10,4,2,0
39990,2020-07-06,163870.87,17,1,1,1
39991,2025-03-22,909739.54,4,0,1,1
39992,2023-04-13,941719.47,19,5,2,0
39993,2021-03-26,401919.79,14,0,2,0
39994,2025-05-05,70574.57,15,9,3,1
39995,2024-01-12,815787.26,10,7,2,0
39996,2023-02-06,847745.08,5,9,2,0
39997,2025-07-25,217520.0,8,3,1,1
39998,2020-01-19,982899.58,4,7,1,1
39999,2023-12-15,787466.11,19,3,3,1
40000,2022-09-26,452470.44,10,1,2,0
40001,2021-08-06,458640.07,9,4,2,0
40002,2025-07-09,346172.23,15,6,1,1
40003,2021-08-23,745599.13,12,2,1,1
40004,2025-06-13,622733.33,16,0,2,0
40005,2025-08-22,782550.93,6,6,0,1
40006,2021-05-30,541468.74,2,6,1,1
40007,2023-06-05,61721.91,14,1,0,1
40008,2021-05-14,877040.71,15,3,3,1
40009,2024-09-01,457968.2,15,9,0,1
40010,2021-12-01,730711.09,19,6,1,1
40011,2023-09-11,258932.25,11,0,2,0
40012,2023-11-06,264680.5,16,3,2,0
40013,2020-06-04,371822.17,1,2,1,1
40014,2024-10-31,350379.69,16,3,2,0
40015,2021-06-12,286515.74,13,2,2,0
40016,2025-04-06,327520.15,3,3,1,1
40017,2021-11-06,148279.4,4,1,3,1
40018,2020-07-03,22791.84,7,6,2,0
40019,2020-07-29,976570.11,4,3,2,0
40020,2021-01-25,83754.98,12,7,1,1
40021,2022-10-22,360485.64,12,1,2,0
40022,2022-09-21,836996.16,4,3,2,0
40023,2022-01-29,14029.39,19,6,2,0
40024,2023-06-04,782064.56,4,4,3,1
40025,2025-03-23,425635.27,18,3,2,0
40026,2022-06-30,221520.4,10,8,1,1
40027,2022-09-25,159219.99,4,4,1,1
40028,2023-10-26,836571.07,15,3,2,0
40029,2022-09-28,294443.85,2,8,3,1
40030,2025-02-17,480000.53,3,1,1,1
40031,2022-02-19,364371.53,8,3,2,0
40032,2020-02-29,868950.76,15,5,2,0
40033,2024-10-06,152062.42,16,5,2,0
40034,2025-06-13,983910.7,10,1,2,0
40035,2023-08-30,28895.71,7,6,2,0
40036,2023-11-15,207217.37,11,6,2,0
40037,2021-01-05,478525.74,15,9,1,1
40038,2024-08-18,182727.35,11,5,2,0
40039,2021-08-18,256189.27,4,4,2,0
40040,2022-06-14,987375.47,11,2,2,0
40041,2024-06-05,616156.42,5,5,2,0
40042,2025-02-26,54794.05,14,5,2,0
40043,2023-07-09,481382.04,4,2,2,0
40044,2022-10-01,585704.23,5,5,3,1
40045,2020-07-03,336088.66,13,8,2,0
40046,2023-06-10,888834.4,14,4,2,0
40047,2020-08-03,811861.2,17,8,1,1
40048,2022-04-30,409795.0,6,5,1,1
40049,2025-12-27,759690.46,4,1,0,1
40050,2024-12-14,533713.39,19,4,2,0
40051,2023-05-28,815122.36,4,8,3,1
40052,2020-09-10,493310.09,4,8,2,0
40053,2020-04-08,120395.52,10,8,0,1
40054,2023-07-16,317154.15,0,8,2,0
40055,2022-04-10,627629.38,0,6,0,1
40056,2025-05-10,958936.82,4,5,2,0
40057,2021-03-20,883008.72,4,1,2,0
40058,2024-08-12,841041.94,13,6,1,1
40059,2025-08-16,551122.74,6,1,0,1
40060,2023-08-23,195075.2,6,6,2,0
40061,2024-01-08,27839.66,1,5,1,1
40062,2021-07-27,358290.94,12,3,2,0
40063,2021-03-20,770058.28,11,2,2,0
40064,2025-12-03,257879.98,14,6,0,1
40065,2023-02-17,298816.24,11,0,2,0
40066,2025-12-23,128880.74,15,9,3,1
40067,2020-09-22,712034.87,13,7,2,0
40068,2020-03-06,293730.16,15,1,2,0
40069,2020-04-11,632237.95,18,4,1,1
40070,2020-05-17,528899.28,5,6,2,0
40071,2020-04-15,992728.74,8,4,2,0
40072,2023-02-03,946845.94,8,0,2,0
40073,2023-06-29,400242.24,4,0,3,1
40074,2020-11-12,804162.72,0,3,3,1
40075,2020-12-28,412761.2,12,8,3,1
40076,2021-03-20,277069.55,16,5,1,1
40077,2023-09-22,24440.25,14,5,2,0
40078,2022-11-27,721592.75,18,1,1,1
40079,2022-01-17,287421.92,3,4,3,1
40080,2021-01-17,485999.43,8,2,2,0
40081,2022-04-14,173722.29,14,9,1,1
40082,2023-03-23,74498.66,15,5,2,0
40083,2021-11-06,749972.34,11,7,2,0
40084,2024-02-14,300188.45,12,0,1,1
40085,2020-04-04,262447.37,0,7,2,0
40086,2022-03-19,266623.12,1,0,0,1
40087,2025-12-17,113220.43,16,0,2,0
40088,2021-12-17,41468.74,15,3,0,1
40089,2020-10-25,194261.29,9,7,3,1
40090,2023-12-14,802359.63,13,3,2,0
40091,2024-06-14,981071.94,18,5,2,0
40092,2024-10-01,519582.94,12,0,1,1
40093,2022-03-08,807467.62,0,9,2,0
40094,2024-07-18,262590.78,11,1,1,1
40095,2022-11-03,687191.98,14,6,1,1
40096,2023-02-14,892129.3,0,8,2,0
40097,2022-04-10,620915.83,7,9,2,0
40098,2024-04-02,704243.16,11,2,2,0
40099,2020-08-04,109252.05,12,1,1,1
40100,2021-06-04,363697.84,7,1,3,1
40101,2024-07-05,40654.65,4,5,1,1
40102,2024-05-13,174586.08,12,1,0,1
40103,2022-02-25,304627.93,17,2,3,1
40104,2024-08-31,953745.78,12,1,2,0
40105,2025-05-19,50142.6,15,7,2,0
40106,2022-06-28,457218.29,15,6,1,1
40107,2021-09-30,773719.98,11,2,3,1
40108,2020-09-02,512059.1,12,1,2,0
40109,2022-04-16,590396.21,17,9,2,0
40110,2023-07-13,934161.43,6,5,2,0
40111,2025-11-11,654733.18,1,6,2,0
40112,2024-05-30,759949.53,4,7,2,0
40113,2020-10-21,49098.42,1,3,3,1
40114,2023-03-10,797693.5,11,9,2,0
40115,2024-12-13,427839.16,16,5,0,1
40116,2024-04-23,29626.51,3,9,0,1
40117,2021-01-24,851077.5,11,2,3,1
40118,2020-03-02,957076.6,10,4,2,0
40119,2025-06-18,607302.52,19,5,2,0
40120,2022-04-21,890005.96,6,8,2,0
40121,2020-06-05,202635.85,13,8,2,0
40122,2025-02-10,607815.06,2,2,1,1
40123,2023-05-06,454938.52,2,9,2,0
40124,2025-08-05,46231.59,5,1,1,1
40125,2024-09-29,631146.22,18,7,3,1
40126,2020-06-07,580498.6,1,6,0,1
40127,2022-09-22,54401.98,17,7,2,0
40128,2020-08-03,215767.05,1,9,2,0
40129,2025-07-12,296630.32,16,4,1,1
40130,2023-09-24,202864.66,0,4,2,0
40131,2025-05-29,653718.1,0,7,1,1
40132,2025-08-12,536265.4,6,8,2,0
40133,2023-10-09,373538.72,11,8,2,0
40134,2020-12-16,438275.58,7,4,2,0
40135,2021-08-20,966541.05,5,8,3,1
40136,2022-11-23,120792.42,12,6,2,0
40137,2025-12-05,195327.37,1,6,2,0
40138,2022-05-11,542671.84,2,2,2,0
40139,2020-10-08,977898.18,7,9,0,1
40140,2025-11-29,741669.45,18,3,3,1
40141,2021-01-17,822200.27,19,8,1,1
40142,2022-12-07,735450.95,2,0,2,0
40143,2024-03-22,87432.95,11,6,2,0
40144,2023-06-18,300536.07,18,7,2,0
40145,2024-11-26,544560.95,1,2,0,1
40146,2020-04-03,71242.54,2,0,2,0
40147,2024-04-02,404721.58,3,5,1,1
40148,2022-06-26,218006.72,7,4,2,0
40149,2024-12-14,655388.51,19,9,0,1
40150,2023-08-28,107475.21,7,1,2,0
40151,2023-01-15,788628.65,18,2,0,1
40152,2025-06-14,575103.07,13,4,2,0
40153,2021-07-24,379270.24,1,8,2,0
40154,2020-08-19,148600.03,2,7,0,1
40155,2022-06-09,674883.1,6,4,0,1
40156,2020-10-10,840445.33,6,1,2,0
40157,2024-10-31,849586.95,19,7,0,1
40158,2023-04-01,137926.69,6,9,0,1
40159,2025-05-15,980459.11,4,3,2,0
40160,2023-05-02,327595.39,5,2,2,0
40161,2022-05-26,248597.3,1,4,2,0
40162,2025-11-10,376976.55,14,9,2,0
40163,2020-04-18,432226.36,12,6,2,0
40164,2022-09-22,589547.05,3,1,0,1
40165,2020-06-20,554284.69,14,2,2,0
40166,2025-01-19,176241.47,14,8,1,1
40167,2024-11-18,286429.26,2,7,2,0
40168,2020-02-09,744482.2,15,7,2,0
40169,2020-02-27,222028.84,16,7,2,0
40170,2020-02-11,696264.94,2,3,1,1
40171,2020-04-04,759585.5,12,0,2,0
40172,2025-10-16,755804.65,14,2,3,1
40173,2020-03-22,743119.53,15,2,2,0
40174,2025-05-01,266923.01,13,3,2,0
40175,2025-06-27,427293.5,7,5,2,0
40176,2021-10-18,474272.74,11,0,0,1
40177,2025-09-16,948153.31,12,4,2,0
40178,2025-05-11,335817.82,5,4,2,0
40179,2023-10-08,938787.83,18,2,1,1
40180,2022-12-02,874747.25,5,1,2,0
40181,2024-12-07,767386.09,17,0,0,1
40182,2020-10-18,690498.1,6,9,2,0
40183,2023-07-28,500985.03,10,8,2,0
